loan_id;date;amount;duration;payments;frequency;account_month;account_day;gender;birth_year;birth_month;birth_day;inhabitants;less499;less1999;more10000;last_balance;balance_m1_min;num_trans_m1;num_trans_m3;balance_m6_min;balance_y1_min;balance_all_min;credit_m1_min;credit_m3_min;withdrawal_m1_min;status
7213.0;960213.0;113544.0;36.0;3154.0;0.0;2.0;20.0;0.0;1942.0;9.0;18.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;13386.8;13386.8;10.0;29.0;13386.8;700.0;700.0;108.1;108.1;14.6;1
6659.0;960220.0;56100.0;60.0;935.0;0.0;1.0;11.0;0.0;1958.0;7.0;7.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;15407.2;12299.2;5.0;20.0;9184.5;9184.5;1000.0;65.2;51.8;14.6;1
6175.0;960221.0;290700.0;60.0;4845.0;0.0;1.0;25.0;1.0;1959.0;2.0;27.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;11574.8;-2825.2;6.0;20.0;-2825.2;-2825.2;-2825.2;21.0;21.0;9.9;-1
5610.0;960224.0;123216.0;48.0;2567.0;0.0;8.0;12.0;1.0;1977.0;8.0;12.0;117897.7;26.9;16.1;2.1;77580.8;47410.8;12.0;36.0;29207.7;29207.7;700.0;303.7;221.0;14.6;1
5563.0;960229.0;380160.0;60.0;6336.0;0.0;7.0;30.0;0.0;1949.0;12.0;15.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;24549.6;22049.6;5.0;22.0;22049.6;22049.6;1100.0;155.4;155.4;14.6;1
5989.0;960304.0;213300.0;36.0;5925.0;0.0;4.0;13.0;0.0;1964.0;4.0;22.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;27326.7;12344.2;6.0;27.0;12344.2;400.0;400.0;106.1;102.6;14.6;1
6698.0;960310.0;247728.0;48.0;5161.0;2.0;8.0;8.0;0.0;1979.0;6.0;19.0;1204953.0;0.0;0.0;1.0;52551.7;34440.7;10.0;35.0;24694.4;200.0;200.0;234.9;176.7;30.0;1
5312.0;960313.0;202788.0;36.0;5633.0;2.0;2.0;20.0;1.0;1953.0;7.0;20.0;85930.6;40.9;16.1;1.3;81623.6;45418.6;6.0;22.0;25107.3;25107.3;1100.0;211.6;183.8;30.0;1
7189.0;960321.0;154656.0;48.0;3222.0;0.0;12.0;23.0;0.0;1956.0;11.0;28.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;37180.5;22351.5;6.0;22.0;15087.7;11024.6;1000.0;116.4;103.2;14.6;1
6816.0;960326.0;100224.0;48.0;2088.0;0.0;11.0;22.0;1.0;1957.0;2.0;1.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;31387.1;31387.1;5.0;15.0;700.0;700.0;700.0;43.3;26.5;15100.0;-1
6137.0;960410.0;44628.0;12.0;3719.0;2.0;7.0;14.0;0.0;1943.0;11.0;26.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;80439.7;32729.7;7.0;23.0;27979.8;17843.7;900.0;239.5;239.5;30.0;1
5128.0;960411.0;215616.0;48.0;4492.0;0.0;6.0;13.0;0.0;1957.0;2.0;17.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;8640.6;-3424.6;8.0;25.0;-3424.6;-3424.6;-3424.6;31.1;31.1;6.8;-1
5470.0;960415.0;200976.0;48.0;4187.0;0.0;9.0;9.0;0.0;1955.0;2.0;20.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;47431.4;22307.4;6.0;21.0;20757.0;600.0;600.0;195.0;195.0;14.6;1
5593.0;960418.0;277884.0;36.0;7719.0;0.0;5.0;26.0;1.0;1980.0;9.0;17.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;11614.0;3614.0;2.0;6.0;3592.3;3592.3;1000.0;8000.0;15.0;14.6;-1
5350.0;960421.0;249312.0;48.0;5194.0;2.0;2.0;13.0;0.0;1955.0;5.0;21.0;85930.6;40.9;16.1;1.3;55426.5;26707.3;7.0;17.0;4557.3;4557.3;900.0;50.2;45.8;30.0;1
6063.0;960425.0;320976.0;48.0;6687.0;0.0;8.0;18.0;0.0;1936.0;8.0;9.0;1204953.0;0.0;0.0;1.0;46462.2;43060.1;8.0;21.0;5245.2;1000.0;1000.0;168.2;146.4;14.6;-1
6501.0;960429.0;30276.0;12.0;2523.0;0.0;4.0;7.0;1.0;1939.0;4.0;23.0;87574.375;69.375;16.625;1.125;24930.3;24930.3;8.0;24.0;11505.8;8322.5;1000.0;80.5;75.5;14.6;-1
5452.0;960429.0;49440.0;60.0;824.0;0.0;1.0;21.0;1.0;1966.0;10.0;6.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;45021.6;38384.6;8.0;28.0;30503.6;30503.6;300.0;162.6;159.3;4.0;1
4961.0;960429.0;30276.0;12.0;2523.0;0.0;4.0;7.0;1.0;1939.0;4.0;23.0;87574.375;69.375;16.625;1.125;15854.0;715.0;6.0;21.0;715.0;715.0;715.0;83.6;55.9;14.6;-1
4973.0;960502.0;165960.0;24.0;6915.0;0.0;10.0;19.0;1.0;1944.0;6.0;13.0;87574.375;69.375;16.625;1.125;23689.2;23589.7;9.0;25.0;22495.2;17413.7;700.0;114.1;114.1;14.6;1
6190.0;960506.0;123600.0;60.0;2060.0;0.0;7.0;14.0;0.0;1967.0;6.0;30.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;15520.2;15464.2;4.0;12.0;13020.0;300.0;300.0;56.0;56.0;14.6;1
6715.0;960506.0;220620.0;60.0;3677.0;0.0;12.0;2.0;1.0;1943.0;8.0;15.0;87574.375;69.375;16.625;1.125;26332.6;25425.0;7.0;24.0;15102.4;11681.7;1100.0;107.6;104.3;14.6;1
5892.0;960514.0;66480.0;24.0;2770.0;2.0;12.0;27.0;0.0;1935.0;7.0;21.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;34891.2;34684.8;2.0;7.0;900.0;900.0;900.0;206.5;20.0;15000.0;-1
6550.0;960518.0;320592.0;48.0;6679.0;0.0;2.0;8.0;1.0;1970.0;11.0;9.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;69148.6;34876.6;6.0;21.0;33264.2;31632.4;500.0;245.1;245.1;14.6;1
5706.0;960524.0;161496.0;36.0;4486.0;2.0;8.0;30.0;0.0;1971.0;7.0;24.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;29371.5;27771.5;5.0;16.0;17741.3;17741.3;500.0;132.4;93.7;30.0;1
5148.0;960529.0;284280.0;60.0;4738.0;0.0;11.0;15.0;1.0;1958.0;9.0;15.0;117897.7;26.9;16.1;2.1;94617.3;61380.3;5.0;15.0;36994.1;30533.0;300.0;263.8;260.8;14.6;1
6734.0;960530.0;173016.0;36.0;4806.0;2.0;7.0;17.0;1.0;1945.0;2.0;23.0;87574.375;69.375;16.625;1.125;113931.6;41819.6;7.0;27.0;18865.3;300.0;300.0;26235.0;219.0;5200.0;1
6109.0;960603.0;368880.0;60.0;6148.0;0.0;10.0;22.0;0.0;1974.0;8.0;4.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;105712.4;44936.6;11.0;32.0;12902.1;12902.1;1100.0;299.4;231.0;14.6;1
6961.0;960606.0;176148.0;36.0;4893.0;0.0;1.0;23.0;1.0;1963.0;11.0;20.0;117897.7;26.9;16.1;2.1;53592.6;53383.4;3.0;9.0;1100.0;1100.0;1100.0;209.3;140.8;30400.0;1
6810.0;960608.0;186384.0;48.0;3883.0;2.0;9.0;2.0;0.0;1959.0;1.0;29.0;117897.7;26.9;16.1;2.1;21003.8;19089.8;5.0;16.0;18205.2;18205.2;700.0;70.9;67.1;30.0;1
5494.0;960613.0;360000.0;48.0;7500.0;1.0;11.0;13.0;1.0;1973.0;3.0;7.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;64765.2;45637.2;8.0;23.0;730.1;730.1;600.0;286.3;127.7;100.0;1
5311.0;960615.0;30060.0;60.0;501.0;0.0;9.0;3.0;0.0;1951.0;9.0;6.0;85930.6;40.9;16.1;1.3;48523.3;19111.3;10.0;29.0;12845.5;12845.5;500.0;143.1;140.7;14.6;1
5445.0;960629.0;46320.0;24.0;1930.0;0.0;1.0;2.0;0.0;1979.0;2.0;14.0;117897.7;26.9;16.1;2.1;23552.7;9770.7;11.0;26.0;9770.7;9770.7;900.0;67.9;67.9;14.6;1
5301.0;960706.0;141948.0;36.0;3943.0;0.0;3.0;14.0;1.0;1950.0;9.0;26.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;47239.7;47063.1;2.0;8.0;800.0;800.0;800.0;176.6;49.6;16200.0;1
7034.0;960711.0;19044.0;36.0;529.0;0.0;5.0;28.0;1.0;1974.0;4.0;5.0;85930.6;40.9;16.1;1.3;50167.6;33942.3;6.0;17.0;33942.3;33942.3;600.0;155.9;155.9;14.6;1
6751.0;960714.0;85716.0;36.0;2381.0;0.0;2.0;12.0;0.0;1938.0;5.0;3.0;87574.375;69.375;16.625;1.125;52416.9;36516.9;4.0;12.0;800.0;800.0;800.0;99.4;71.1;15900.0;1
6667.0;960715.0;155880.0;24.0;6495.0;0.0;10.0;13.0;1.0;1968.0;10.0;30.0;117897.7;26.9;16.1;2.1;44564.6;44564.6;5.0;21.0;28869.5;20857.3;1000.0;290.7;159.4;14.6;1
6130.0;960718.0;32640.0;48.0;680.0;0.0;3.0;24.0;0.0;1942.0;10.0;15.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;18800.0;10057.0;10.0;24.0;10057.0;10057.0;300.0;127.6;124.1;14.6;1
5429.0;960718.0;20196.0;36.0;561.0;0.0;2.0;11.0;0.0;1971.0;2.0;25.0;1204953.0;0.0;0.0;1.0;65684.6;48180.6;6.0;19.0;41689.8;28088.5;200.0;278.4;256.4;14.6;1
5725.0;960723.0;444864.0;48.0;9268.0;0.0;8.0;15.0;0.0;1964.0;3.0;29.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;41743.9;35002.9;7.0;21.0;12069.8;800.0;800.0;176.6;112.9;14.6;1
6019.0;960725.0;11400.0;12.0;950.0;0.0;8.0;3.0;1.0;1980.0;4.0;30.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;27820.2;27580.2;9.0;27.0;23011.5;300.0;300.0;119.3;109.2;14.6;1
6421.0;960725.0;96768.0;36.0;2688.0;0.0;7.0;27.0;1.0;1968.0;1.0;6.0;117897.7;26.9;16.1;2.1;37396.4;13202.4;6.0;18.0;13202.4;900.0;900.0;178.2;178.2;14.6;1
6992.0;960727.0;133968.0;48.0;2791.0;0.0;11.0;9.0;0.0;1943.0;5.0;30.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;34729.5;20233.5;8.0;26.0;19350.1;200.0;200.0;106.9;106.9;14.6;1
5136.0;960728.0;187104.0;24.0;7796.0;0.0;3.0;9.0;1.0;1977.0;5.0;10.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;86877.7;42783.7;8.0;19.0;300.0;300.0;300.0;245.6;245.6;14.6;1
5337.0;960731.0;162468.0;36.0;4513.0;0.0;3.0;5.0;1.0;1957.0;8.0;23.0;117897.7;26.9;16.1;2.1;74638.8;49362.8;3.0;9.0;700.0;700.0;700.0;27076.0;252.2;1800.0;1
5495.0;960802.0;89340.0;60.0;1489.0;0.0;11.0;9.0;1.0;1971.0;11.0;12.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;41537.2;41326.8;7.0;18.0;34307.8;500.0;500.0;210.4;174.3;14.6;1
7013.0;960802.0;89340.0;60.0;1489.0;0.0;11.0;9.0;1.0;1971.0;11.0;12.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;42242.2;41992.3;7.0;18.0;34307.8;500.0;500.0;203.8;175.8;14.6;1
6012.0;960803.0;258444.0;36.0;7179.0;2.0;1.0;11.0;0.0;1966.0;5.0;27.0;1204953.0;0.0;0.0;1.0;53892.1;36562.7;3.0;8.0;13200.0;600.0;600.0;206.4;206.4;11500.0;1
6471.0;960804.0;155640.0;24.0;6485.0;0.0;6.0;19.0;1.0;1943.0;1.0;7.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;40509.2;40321.4;8.0;27.0;28717.6;19565.3;500.0;187.9;164.1;14.6;1
6296.0;960806.0;270384.0;48.0;5633.0;0.0;5.0;27.0;0.0;1962.0;4.0;7.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;57835.1;17837.8;6.0;22.0;17837.8;17837.8;700.0;114.9;114.9;14.6;1
7305.0;960806.0;54024.0;12.0;4502.0;0.0;10.0;1.0;0.0;1968.0;4.0;13.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;25682.6;9673.5;6.0;22.0;8615.9;8615.9;1000.0;109.6;109.6;14.6;1
6144.0;960809.0;44376.0;12.0;3698.0;0.0;2.0;27.0;0.0;1962.0;5.0;23.0;87574.375;69.375;16.625;1.125;68241.5;47490.0;11.0;26.0;800.0;800.0;800.0;253.1;108.4;14.6;1
6283.0;960811.0;85632.0;48.0;1784.0;0.0;4.0;5.0;1.0;1949.0;4.0;7.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;117238.7;68518.9;5.0;18.0;40467.1;30003.9;800.0;315.4;244.7;14.6;1
7246.0;960820.0;148920.0;60.0;2482.0;2.0;2.0;1.0;0.0;1977.0;8.0;3.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;15278.6;15278.6;7.0;20.0;10145.2;400.0;400.0;77.4;77.4;30.0;1
5088.0;960822.0;91152.0;24.0;3798.0;0.0;5.0;15.0;0.0;1942.0;12.0;10.0;117897.7;26.9;16.1;2.1;39378.8;31189.8;8.0;21.0;31189.8;17217.2;400.0;228.1;227.4;14.6;1
5988.0;960822.0;141648.0;24.0;5902.0;0.0;2.0;4.0;0.0;1952.0;7.0;17.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;123310.1;44452.1;6.0;11.0;12900.0;200.0;200.0;264.5;107.8;22900.0;1
5282.0;960824.0;388512.0;48.0;8094.0;1.0;11.0;17.0;1.0;1969.0;3.0;13.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;38697.3;33142.3;5.0;19.0;-1890.8;-2838.8;-2838.8;109.2;109.2;100.0;-1
5938.0;960825.0;402000.0;60.0;6700.0;0.0;10.0;15.0;0.0;1980.0;8.0;6.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;17232.1;9587.1;6.0;22.0;9587.1;200.0;200.0;65.3;65.3;14.6;1
5606.0;960828.0;253512.0;36.0;7042.0;2.0;1.0;28.0;1.0;1945.0;8.0;7.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;13318.4;4418.4;5.0;16.0;4418.4;300.0;300.0;91.9;91.9;30.0;-1
5385.0;960909.0;71460.0;36.0;1985.0;0.0;1.0;13.0;1.0;1980.0;8.0;31.0;1204953.0;0.0;0.0;1.0;49663.5;34248.8;6.0;18.0;29777.2;700.0;700.0;232.7;232.7;14.6;1
6865.0;960911.0;29448.0;12.0;2454.0;0.0;5.0;15.0;0.0;1947.0;10.0;21.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;43790.6;28875.3;4.0;9.0;800.0;800.0;800.0;69.7;63.8;13900.0;-1
5586.0;960914.0;48744.0;36.0;1354.0;0.0;5.0;3.0;1.0;1964.0;4.0;14.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;62891.3;43822.3;3.0;9.0;900.0;900.0;900.0;247.9;171.2;16700.0;1
6302.0;960916.0;181020.0;60.0;3017.0;0.0;3.0;15.0;1.0;1966.0;6.0;14.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;42526.0;27426.0;6.0;19.0;23808.9;20424.3;500.0;128.7;124.2;14.6;1
7194.0;960917.0;68832.0;36.0;1912.0;0.0;10.0;23.0;0.0;1959.0;7.0;1.0;1204953.0;0.0;0.0;1.0;51540.7;34138.7;6.0;19.0;12758.1;700.0;700.0;160.1;115.7;14.6;1
6461.0;960919.0;74124.0;36.0;2059.0;2.0;4.0;9.0;1.0;1939.0;4.0;13.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;25658.0;25658.0;7.0;25.0;23285.7;23285.7;400.0;173.6;101.7;30.0;1
6732.0;960919.0;174048.0;48.0;3626.0;0.0;10.0;10.0;1.0;1952.0;2.0;16.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;54140.4;54140.4;8.0;23.0;37891.5;600.0;600.0;221.9;218.4;14.6;1
6613.0;960922.0;84120.0;24.0;3505.0;2.0;6.0;9.0;1.0;1950.0;3.0;2.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;63952.9;32044.9;8.0;17.0;900.0;900.0;900.0;294.0;65.8;30.0;1
7036.0;960925.0;194940.0;36.0;5415.0;0.0;6.0;15.0;0.0;1964.0;10.0;30.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;34212.3;19281.3;5.0;13.0;14334.1;14285.8;600.0;91.4;91.4;14.6;1
5897.0;960925.0;15192.0;24.0;633.0;0.0;11.0;10.0;1.0;1972.0;12.0;27.0;85930.6;40.9;16.1;1.3;17351.9;17351.9;10.0;26.0;17351.9;14268.9;500.0;129.8;129.8;14.6;1
6995.0;960926.0;96168.0;12.0;8014.0;2.0;1.0;19.0;1.0;1972.0;8.0;12.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;3609.3;3609.3;7.0;20.0;3609.3;3609.3;600.0;79.6;79.6;30.0;1
5415.0;960926.0;139464.0;36.0;3874.0;0.0;8.0;27.0;0.0;1958.0;8.0;12.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;65062.8;22664.8;4.0;8.0;22498.5;22416.3;300.0;166.3;166.3;23400.0;-1
7136.0;960928.0;54396.0;36.0;1511.0;0.0;3.0;21.0;0.0;1939.0;7.0;27.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;36208.8;32312.8;7.0;14.0;8296.0;800.0;800.0;143.7;110.3;14.6;1
7271.0;961002.0;392460.0;60.0;6541.0;0.0;11.0;24.0;1.0;1980.0;11.0;13.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;53245.1;53043.5;6.0;21.0;26778.9;20241.0;900.0;216.2;197.5;14.6;1
5375.0;961003.0;101520.0;12.0;8460.0;0.0;2.0;1.0;1.0;1976.0;10.0;12.0;1204953.0;0.0;0.0;1.0;16735.4;9983.0;6.0;18.0;9983.0;400.0;400.0;78.4;78.4;14.6;1
5635.0;961004.0;77184.0;36.0;2144.0;0.0;3.0;11.0;1.0;1954.0;12.0;9.0;1204953.0;0.0;0.0;1.0;22446.0;22446.0;4.0;15.0;6477.3;6477.3;200.0;102.6;99.9;14.6;1
6817.0;961004.0;70656.0;48.0;1472.0;0.0;1.0;5.0;0.0;1952.0;7.0;26.0;1204953.0;0.0;0.0;1.0;22476.1;15923.8;7.0;22.0;14802.3;600.0;600.0;80.9;80.9;14.6;1
5923.0;961010.0;64656.0;48.0;1347.0;0.0;6.0;8.0;0.0;1947.0;3.0;19.0;85930.6;40.9;16.1;1.3;44749.0;31140.0;3.0;9.0;200.0;200.0;200.0;141.6;62.9;4600.0;1
5329.0;961016.0;396120.0;60.0;6602.0;2.0;4.0;15.0;1.0;1950.0;1.0;2.0;87574.375;69.375;16.625;1.125;88610.1;49000.1;6.0;17.0;24882.6;24882.6;500.0;304.3;232.3;30.0;1
6644.0;961020.0;93600.0;24.0;3900.0;0.0;12.0;17.0;0.0;1972.0;6.0;23.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;26235.8;18436.8;8.0;24.0;18309.5;900.0;900.0;82.9;82.9;14.6;1
6354.0;961023.0;22968.0;36.0;638.0;0.0;6.0;25.0;1.0;1950.0;7.0;27.0;87574.375;69.375;16.625;1.125;38831.0;30676.0;2.0;9.0;1000.0;1000.0;1000.0;113.2;16.3;0.0;1
5082.0;961024.0;262980.0;60.0;4383.0;0.0;10.0;21.0;1.0;1966.0;3.0;9.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;76081.3;25837.3;6.0;15.0;24213.6;24213.6;900.0;138.3;138.3;14.6;1
6585.0;961029.0;372120.0;60.0;6202.0;0.0;1.0;5.0;0.0;1945.0;1.0;26.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;46580.5;46580.5;5.0;20.0;31197.8;23416.8;500.0;242.6;212.4;14.6;1
6921.0;961029.0;86184.0;12.0;7182.0;0.0;3.0;6.0;1.0;1940.0;12.0;4.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;43157.5;24708.5;9.0;27.0;24708.5;300.0;300.0;215.7;215.7;14.6;1
5366.0;961029.0;86184.0;12.0;7182.0;0.0;3.0;6.0;1.0;1940.0;12.0;4.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;39660.8;22011.8;9.0;27.0;22011.8;300.0;300.0;214.1;214.1;14.6;1
5886.0;961031.0;192744.0;36.0;5354.0;0.0;6.0;16.0;0.0;1964.0;3.0;14.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;36199.1;27799.1;5.0;19.0;200.0;200.0;200.0;6764.0;237.0;4800.0;1
5741.0;961103.0;68544.0;24.0;2856.0;2.0;2.0;19.0;0.0;1976.0;9.0;16.0;117897.7;26.9;16.1;2.1;23759.8;20224.5;9.0;30.0;20224.5;900.0;900.0;139.3;123.9;30.0;1
4996.0;961106.0;88440.0;12.0;7370.0;1.0;5.0;11.0;1.0;1945.0;7.0;3.0;117897.7;26.9;16.1;2.1;78907.6;41146.1;6.0;18.0;200.0;200.0;200.0;282.6;199.9;100.0;1
6015.0;961109.0;110112.0;24.0;4588.0;0.0;12.0;15.0;0.0;1963.0;10.0;12.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;106858.1;44595.9;11.0;29.0;32875.0;700.0;700.0;299.9;299.9;14.6;1
6309.0;961111.0;110136.0;24.0;4589.0;0.0;5.0;8.0;1.0;1958.0;2.0;24.0;1204953.0;0.0;0.0;1.0;40746.5;40746.5;5.0;17.0;15030.9;15030.9;400.0;156.0;111.7;14.6;1
6073.0;961112.0;276300.0;60.0;4605.0;0.0;7.0;14.0;0.0;1976.0;7.0;6.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;27578.1;27578.1;6.0;20.0;18293.3;13504.3;500.0;130.7;121.7;14.6;1
6006.0;961115.0;359760.0;60.0;5996.0;0.0;7.0;29.0;0.0;1979.0;5.0;31.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;39959.4;11599.4;6.0;18.0;7710.2;7710.2;900.0;54.8;54.8;14.6;1
5611.0;961115.0;321180.0;60.0;5353.0;0.0;3.0;27.0;0.0;1936.0;9.0;7.0;87574.375;69.375;16.625;1.125;51906.5;19702.3;6.0;22.0;19592.2;700.0;700.0;98.7;98.7;14.6;1
6944.0;961115.0;46176.0;48.0;962.0;0.0;6.0;7.0;0.0;1966.0;11.0;3.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;38725.1;30929.1;5.0;11.0;1000.0;1000.0;1000.0;224.0;115.9;700.0;1
7101.0;961118.0;421008.0;48.0;8771.0;0.0;1.0;19.0;0.0;1953.0;6.0;1.0;87574.375;69.375;16.625;1.125;31168.0;31168.0;7.0;20.0;21042.4;600.0;600.0;142.6;131.2;14.6;1
6599.0;961119.0;72120.0;12.0;6010.0;0.0;3.0;14.0;1.0;1952.0;11.0;10.0;112252.81818181818;64.0909090909091;26.454545454545453;1.9090909090909092;98631.7;69570.7;5.0;18.0;37375.9;37375.9;1000.0;326.5;275.5;14.6;1
6940.0;961122.0;228276.0;36.0;6341.0;0.0;6.0;9.0;0.0;1961.0;8.0;3.0;1204953.0;0.0;0.0;1.0;53707.9;38848.9;5.0;12.0;500.0;500.0;500.0;226.9;187.1;14.6;1
5209.0;961125.0;182640.0;48.0;3805.0;0.0;3.0;28.0;1.0;1942.0;4.0;19.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;23898.3;22998.3;8.0;23.0;22998.3;600.0;600.0;162.6;162.6;14.6;1
5388.0;961128.0;61560.0;12.0;5130.0;2.0;1.0;7.0;0.0;1943.0;1.0;4.0;85930.6;40.9;16.1;1.3;20051.1;6214.1;8.0;26.0;6214.1;200.0;200.0;79.1;79.1;30.0;1
6011.0;961128.0;179328.0;48.0;3736.0;0.0;1.0;22.0;0.0;1973.0;11.0;21.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;36074.7;36074.7;6.0;19.0;29444.7;200.0;200.0;177.5;170.8;14.6;1
5591.0;961204.0;155616.0;48.0;3242.0;0.0;4.0;20.0;1.0;1959.0;10.0;25.0;92102.83333333333;62.666666666666664;26.666666666666668;1.5833333333333333;24447.1;24447.1;6.0;17.0;24447.1;300.0;300.0;166.5;166.5;14.6;1
7154.0;961205.0;417600.0;60.0;6960.0;1.0;10.0;24.0;0.0;1970.0;10.0;12.0;146784.92857142858;59.785714285714285;35.42857142857143;1.5;58638.6;31369.7;5.0;9.0;27507.9;27507.9;200.0;331.9;331.9;100.0;1
7130.0;961211.0;123408.0;24.0;5142.0;1.0;11.0;23.0;0.0;1964.0;10.0;14.0;117897.7;26.9;16.1;2.1;8357.1;8357.1;7.0;22.0;4686.3;4686.3;700.0;72.6;67.5;100.0;1
6818.0;961212.0;155616.0;48.0;3242.0;0.0;1.0;21.0;1.0;1971.0;4.0;10.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;60694.1;48526.2;7.0;23.0;18983.2;18983.2;200.0;197.2;126.5;14.6;1
5625.0;961215.0;222180.0;60.0;3703.0;0.0;11.0;29.0;0.0;1939.0;3.0;20.0;85930.6;40.9;16.1;1.3;59578.8;59578.8;7.0;20.0;14705.7;14705.7;800.0;347.0;308.5;14.6;-1
6805.0;961221.0;45024.0;48.0;938.0;0.0;5.0;21.0;1.0;1957.0;5.0;4.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;38384.3;32022.8;9.0;24.0;29577.5;800.0;800.0;158.4;63.1;14.6;1
7233.0;961225.0;115812.0;36.0;3217.0;0.0;5.0;20.0;0.0;1953.0;6.0;1.0;87574.375;69.375;16.625;1.125;41878.1;41878.1;6.0;18.0;30080.5;27690.7;1100.0;209.2;209.2;14.6;1
7308.0;961227.0;129408.0;24.0;5392.0;0.0;10.0;14.0;1.0;1962.0;10.0;19.0;179118.36363636365;19.727272727272727;28.272727272727273;2.5454545454545454;24199.5;21082.5;10.0;29.0;14067.2;14067.2;1000.0;94.3;73.4;14.6;1
6159.473651564624;931984.8986485483;450910.81527687743;58.02565142563142;7788.5617205455255;1.835470952135952;3.246793571796072;17.930561188883686;1.0;1942.1388776222327;12.0;2.658116191456192;99261.12450840473;59.134277866312786;26.79878847783022;1.6624817768133866;113169.29873991864;16570.85887084609;11.341883808543809;25.58867738033988;11917.114045252993;615.4769781186872;224.6793571796072;562.937989048247;109.5745690962426;116.7890727482853;-1
5576.158253617189;940936.0896283323;167947.77229854683;31.627640517904783;5549.525602435614;0.6356367098253985;8.085093678603188;18.82181645087301;1.0;1976.0930898705237;9.728726580349203;15.279269611571413;97578.2377333405;35.79891393755558;16.1;1.5914906321396813;15753.691787060463;5864.600012496967;5.093089870523804;18.728726580349203;-2129.1036865962637;-2129.1036865962637;-2129.1036865962637;82.87966336638108;46.266988880438134;63.70941629860969;-1
