account_id;date;amount;duration;payments;frequency;account_year;account_month;account_day;disp_id;disp_type;gender;birth_year;birth_month;birth_day;inhabitants;less499;less1999;less9999;more10000;cities;ratioUrb;salary;unemploymant95;unemploymant96;enterpreneurs;crime95;crime96;last_balance;balance_m1_min;balance_m1_max;balance_m1_mean;balance_m1_std;num_trans_m1;balance_m3_min;balance_m3_max;balance_m3_mean;balance_m3_std;num_trans_m3;balance_m6_min;balance_m6_max;balance_m6_mean;balance_m6_std;num_trans_m6;balance_y1_min;balance_y1_max;balance_y1_mean;balance_y1_std;num_trans_y1;balance_all_min;balance_all_max;balance_all_mean;balance_all_std;num_trans;credit_m1_min;credit_m1_max;credit_m1_mean;credit_m1_std;credit_m1_sum;credit_m3_min;credit_m3_max;credit_m3_mean;credit_m3_std;credit_m3_sum;credit_m6_min;credit_m6_max;credit_m6_mean;credit_m6_std;credit_m6_sum;credit_y1_min;credit_y1_max;credit_y1_mean;credit_y1_std;credit_y1_sum;credit_all_min;credit_all_max;credit_all_mean;credit_all_std;credit_all_sum;withdrawal_m1_min;withdrawal_m1_max;withdrawal_m1_mean;withdrawal_m1_std;withdrawal_m1_sum;withdrawal_m3_min;withdrawal_m3_max;withdrawal_m3_mean;withdrawal_m3_std;withdrawal_m3_sum;withdrawal_m6_min;withdrawal_m6_max;withdrawal_m6_mean;withdrawal_m6_std;withdrawal_m6_sum;withdrawal_y1_min;withdrawal_y1_max;withdrawal_y1_mean;withdrawal_y1_std;withdrawal_y1_sum;withdrawal_all_min;withdrawal_all_max;withdrawal_all_mean;withdrawal_all_std;withdrawal_all_sum;age;status
5214;960210;62853;24;2618;1;1995;8;24;6294;0;1;1953;11;23;91415.20755182869;60.241722506408436;25.489473253493838;4.737224000579234;1.5517682102671848;5.655968843385675;53.917614685800864;9319.16575063472;2.4278296397016943;2.8524499324190917;127.73911598349184;3284.1281216954812;3505.357636738276;57096.21238118771;43375.34845804667;58655.90081504446;49052.36207100088;8754.425520776827;3.0;42137.468310621254;85010.46998871828;53602.48564691633;14855.166263897934;7.888593683295947;433.42189501121595;88628.85803021256;44800.86893155408;24301.082656450304;12.111406316704054;433.42189501121595;88628.85803021256;44800.86893155408;24301.082656450304;12.111406316704054;433.42189501121595;88628.85803021256;44800.86893155408;24301.082656450304;12.111406316704054;237.67982607718557;16280.75267834602;8259.216252211603;11344.1656049091;16518.432504423206;56.228995948153226;42656.87897961961;11473.831993079273;18652.243789528144;56657.70808629261;43.53981647556157;47592.90030946921;13781.277119048273;18816.44405326191;124031.49407143446;43.53981647556157;47592.90030946921;13781.277119048273;18816.44405326191;124031.49407143446;43.53981647556157;47592.90030946921;13781.277119048273;18816.44405326191;124031.49407143446;13822.28126334081;13822.28126334081;13822.28126334081;0.0;13822.28126334081;13231.82778480933;29840.311566143257;21097.431711341404;8351.044261088222;63292.295134024214;13231.82778480933;31544.82821171527;21635.895575410996;9010.993772256103;66935.28169024675;13231.82778480933;31544.82821171527;21635.895575410996;9010.993772256103;66935.28169024675;13231.82778480933;31544.82821171527;21635.895575410996;9010.993772256103;66935.28169024675;42;-1
5701;950977;66848;38;1739;0;1994;3;23;6883;0;0;1975;7;10;87296.13500051324;64.55506784055885;16.53613382322365;5.673828991334556;1.1546220589254503;6.152342017330888;61.835407733794796;8862.628552207945;2.2486949179896216;2.785355140658604;120.56805440554753;2280.8266940450253;2324.8896936706633;115499.93397575142;34622.974943950954;140258.55511793747;77456.69989805289;33686.02099335234;9.492193275563707;34622.974943950954;140258.55511793747;74111.27132693371;26822.67113975396;29.984386551127415;26031.553991991;150806.15781053127;69042.21486131106;29636.158162151063;50.81511764298198;167.32295886329064;151429.62597990333;68074.43725972199;33067.19310472837;62.09368069323551;167.32295886329064;154291.47233680895;68211.40451534522;33285.35536838247;64.80198322356242;207.37506628772036;49076.89066149108;23453.0825301852;22304.024512161348;105647.7088479276;207.37506628772036;49076.89066149108;21451.544968668786;18892.115321556066;264372.43475025496;98.76753358752832;49692.52168041601;19488.25836193053;17881.625529189678;411074.5270138089;23.66944288387528;49692.52168041601;17895.7113079125;17387.224868896235;483072.6661842058;23.66944288387528;49692.52168041601;17797.06227733456;17395.61785532232;509120.61211416544;12.19638150433488;46964.65880069911;20329.010169591627;20528.15130925569;101645.05084795813;12.19638150433488;47564.20927335022;13252.688046038747;15043.267060103266;238548.38482869745;12.19638150433488;52702.87478682922;12804.254018508349;14739.323469997264;385471.4573375918;12.19638150433488;52702.87478682922;12926.522957177891;14859.671883796364;430312.75462465093;12.19638150433488;53989.31848873449;13116.089088175604;15116.928745158642;448119.84376155026;19;-1
4675;954322;53897;12;4491;0;1994;8;24;5622;0;0;1965;7;13;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;31334.47962644133;25688.599527601098;31334.47962644133;27151.812638387015;2823.248784960495;2.744627440997892;25331.811289246958;34978.0101730611;29190.066453333762;4140.468208820712;7.116941161496838;800.0;48467.86708033005;30745.188825006688;11993.846024266833;12.883058838503162;800.0;48467.86708033005;30745.188825006688;11993.846024266833;12.883058838503162;800.0;48467.86708033005;30745.188825006688;11993.846024266833;12.883058838503162;118.65952980108221;5575.773425270283;1943.7662086016148;3145.423688844139;5645.8800988402345;116.46287885013842;5575.773425270283;2459.592684973076;2914.9281553535275;16846.31174088231;65.30644707080253;27705.90914269593;7163.930427053922;10336.099678078013;64475.37384348531;65.30644707080253;27705.90914269593;7163.930427053922;10336.099678078013;64475.37384348531;65.30644707080253;27705.90914269593;7163.930427053922;10336.099678078013;64475.37384348531;7623.13720498946;7623.13720498946;7623.13720498946;0.0;7623.13720498946;4992.352903742095;8941.278391941672;6924.969895875147;2300.5196464525147;16381.607785737879;4992.352903742095;15092.603931052003;9264.147430815741;4592.228708832938;33140.83144841602;4992.352903742095;15092.603931052003;9264.147430815741;4592.228708832938;33140.83144841602;4992.352903742095;15092.603931052003;9264.147430815741;4592.228708832938;33140.83144841602;30;-1
4091;951737;232668;30;7526;0;1993;4;24;4940;0;1;1979;9;18;114727.49539096709;47.786671362076376;21.915184229138347;5.649285524288126;1.9927841362494247;7.459496558931037;70.50972812387657;8928.147996389964;3.4341297992355164;4.243299140207412;114.63322141590538;3685.17934565832;3685.5826302009586;9560.917459182685;1429.399530790733;10837.518150773909;6935.617999837317;5314.554151527561;4.191965473199216;1429.399530790733;11519.570127414578;5677.571988973972;3956.429511600034;12.137503324957807;1417.2126609444176;55934.23030872091;17409.638422484546;13245.429383900551;32.32946879815702;1417.2126609444176;75609.3756467124;29305.706650828462;19597.66588055596;78.71339974455546;-38.64091982071682;115043.48972558365;37616.4742002889;26020.289696854983;117.43839309463985;4507.45373293276;8131.517928391953;6319.485830662356;2562.600368064565;8146.116418443459;23.02259363190913;9095.982736599608;3643.904684251765;4928.316263177965;17333.787610328247;23.02259363190913;43057.666735364175;7650.969443789668;14216.882310543122;72248.69861371822;23.02259363190913;46902.98921636517;11492.926566364653;14986.035382092872;273179.2319181102;23.02259363190913;46902.98921636517;12787.824388204433;15041.633269336555;547757.5498323223;8.374818056114226;3563.5674583473874;991.2521362386431;1485.8504943507025;4923.462837920182;8.374818056114226;3563.5674583473874;1061.4639217244612;1399.389548275341;14770.300835141616;8.287139437186255;21214.445948827517;4474.712270240446;5242.61927441979;99363.08201937615;8.287139437186255;31326.96148324985;6295.6929081934095;6865.57018579035;326255.96823140816;8.287139437186255;46317.22841415446;7280.361233614598;8757.474894624704;538196.58853383;16;-1
5695;960332;83746;26;3161;0;1995;9;12;6878;0;0;1958;6;12;101688.30001588371;37.319771525115065;18.15836235632071;5.879538915857286;1.5106016749932314;6.655579077927563;65.59791941363434;9021.112378279378;2.595236220510852;3.1619587313483812;110.19811798198258;3204.4196431678597;3193.012680885428;41216.775950006995;34047.43376168631;52849.42865446264;45746.304391142425;9791.914117530634;3.169096235396025;24786.808967719346;53494.542337301165;39501.57787158277;11340.052739077688;7.169096235396025;4386.044287280256;80481.63188862658;43667.594473634206;18896.11837421424;13.33819247079205;4372.144576730701;80481.63188862658;42974.85647669101;18623.07081251181;15.536443530940378;632.3615058415899;80481.63188862658;42805.215237115095;18756.120811477722;16.043732237128452;202.94285601903528;26316.673682735523;12831.732694660472;17402.302701400982;28062.61968674329;202.94285601903528;26316.673682735523;6756.975391169395;12680.71569816297;28478.642424709527;101.72507367373719;46923.38734660172;11523.611991645419;16864.346040832887;103712.50792480877;83.59795723928328;46923.38734660172;11169.559067616128;16519.526774322087;109256.10817716146;83.59795723928328;47472.9501116388;11385.352877497699;16744.57735776574;115538.70970706537;15589.504612722638;15589.504612722638;15589.504612722638;0.0;15589.504612722638;7854.518823019874;18414.57741237615;12910.106831097397;5510.497798715537;38730.320493292194;7854.518823019874;31127.405010816965;17100.874469925835;9942.773335262867;72360.34978797034;7296.501246212991;31127.405010816965;16615.107102788163;9912.088362726536;76909.03852012342;7296.501246212991;31127.405010816965;16604.858846097493;9849.896536759396;78278.71802683122;38;-1
9155;960770;46419;20;2366;0;1995;6;16;10965;0;0;1949;8;16;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;40816.33757673707;29477.61002174804;44437.1996391606;33447.08436045621;7075.845808951295;4.239792189564472;26479.301948247252;44437.1996391606;32343.349016402088;6725.808972294511;10.438753137386833;776.0207810435528;44437.1996391606;28773.01279538965;11088.313535542693;12.678545326951305;776.0207810435528;44437.1996391606;28773.01279538965;11088.313535542693;12.678545326951305;776.0207810435528;44437.1996391606;28773.01279538965;11088.313535542693;12.678545326951305;63.369486195497934;14199.696975147726;4547.983928317621;7912.975001362793;14412.359861607476;54.85575132924518;14199.696975147726;5596.05536769339;7303.165422560334;42988.59034870122;54.85575132924518;21299.16535881637;6652.8789815649025;8327.324257527267;65639.27774351588;54.85575132924518;21299.16535881637;6652.8789815649025;8327.324257527267;65639.27774351588;54.85575132924518;21299.16535881637;6652.8789815649025;8327.324257527267;65639.27774351588;14187.750627477366;14187.750627477366;14187.750627477366;0.0;14187.750627477366;8956.644212350137;14187.750627477366;11264.464109972678;3407.788283338611;24822.940166778808;8956.644212350137;14187.750627477366;11264.464109972678;3407.788283338611;24822.940166778808;8956.644212350137;14187.750627477366;11264.464109972678;3407.788283338611;24822.940166778808;8956.644212350137;14187.750627477366;11264.464109972678;3407.788283338611;24822.940166778808;46;-1
5875;956477;250068;50;5142;0;1994;1;25;7103;0;1;1956;1;25;108423.25899682195;63.82022796144765;26.49485966531631;5.7465963894403504;1.847179799692813;7.3776050861860645;60.9491812156764;8752.974096429118;2.3849513671154834;2.963623237575119;118.98138259393286;2883.2641876729135;2944.6148224846806;12204.596663504424;-789.013297889521;17953.234951577462;5463.059162747362;7851.96017775912;6.0;-789.013297889521;52803.11426174106;20502.72914938249;16629.93940287933;19.42984187624079;-789.013297889521;113361.24807932937;45879.13016296921;29350.218718224707;43.38010541583947;-789.013297889521;128937.64401285283;58947.76628371487;29378.854393270456;92.23978916832105;-2079.205110873448;128937.64401285283;58363.23403662607;30005.37650489768;100.38010541583948;56.824935442870434;12993.609961393946;6525.217448418408;9147.68841860259;13050.434896836816;38.23778060832015;17208.218812222036;6798.603980960149;7798.294129556018;42604.7592997794;38.23778060832015;42403.63137000303;12677.47027926142;14553.364403403762;182264.25984733377;38.23778060832015;49320.367243254936;16852.130436668;16004.609406213007;597256.7781735554;7.36162722424487;49320.367243254936;16892.779626858926;15820.225488602931;709496.744328075;10.793247727222765;11138.946400733985;4326.046708094619;5041.896326644647;17304.186832378477;10.793247727222765;12389.690473748555;5076.507560125372;4517.532414422514;65150.827152105696;10.793247727222765;44693.972195565126;8904.440191895555;10964.0855327999;258228.7655649711;10.793247727222765;55601.778626737105;11393.016397702548;13419.90711330397;647437.5729578156;10.793247727222765;55601.778626737105;11951.072104296305;13854.131146601516;697292.0856751121;39;-1
8872;931136;104180;24;4340;0;1993;5;11;10655;0;0;1955;10;8;129252.77573329258;54.344733552094496;29.8600034008955;7.323829029400002;1.442379931716583;6.157590356049245;57.983177696083814;8811.155987952561;2.9138689279041516;3.487872196249911;112.87971943422312;3397.457448513568;3482.92744999006;46618.02093621107;34726.67934422092;80646.82461647445;48555.707574118016;18056.121489596302;5.576200682834169;28510.496618044377;80646.82461647445;45569.43329712969;14001.173177990295;14.01670238991959;19287.349619643795;94327.87433938167;48752.12665228802;20826.02500863362;24.169103755587926;572.8602048502505;94327.87433938167;46401.60966999775;22882.08177912471;25.592903072753757;572.8602048502505;94327.87433938167;46401.60966999775;22882.08177912471;25.592903072753757;192.33066919713787;45577.606508985744;21057.38486662274;30510.928710440272;46086.847553741674;137.31481145753176;45577.606508985744;12162.28324151961;18891.20922923962;87721.74087492388;58.365139320686396;49180.866063186724;11786.708646650302;18930.88380808029;164787.1089606608;58.365139320686396;49180.866063186724;12166.151164674997;18496.915238383393;186345.56632152724;58.365139320686396;49180.866063186724;12166.151164674997;18496.915238383393;186345.56632152724;2282.2851724500197;23580.5810890141;12286.002217682475;10701.638210656201;37801.07431064211;2282.2851724500197;24704.17242054073;13813.943654972707;8661.43047748497;76605.92034028399;2282.2851724500197;37294.15734046731;14659.529146166435;11182.95731307188;139727.4318154186;2282.2851724500197;37294.15734046731;14659.529146166435;11182.95731307188;139727.4318154186;2282.2851724500197;37294.15734046731;14659.529146166435;11182.95731307188;139727.4318154186;37;-1
9076;951626;148505;46;3220;0;1994;5;13;10892;0;0;1970;6;21;166146.11589076312;26.762607627810326;26.622185209772127;8.305378073131996;2.3441689280209905;5.53183913163994;64.56510785327012;9018.335199881361;4.4777116792838125;5.288662923882612;105.589482199007;6136.182146476181;5621.247739656263;24111.101404595338;1010.9366915691862;31891.345624858703;21353.583067823194;8659.889058006353;10.0;-179.04617894396688;47494.51807487915;15132.478423625756;12801.29682937037;28.866359402614222;-179.04617894396688;73589.77848597996;28330.370600333703;21942.89169490205;46.58294925326778;-579.9156646870463;82133.93280862297;31290.927196698947;23035.10329566372;58.41705074673222;-579.9156646870463;82133.93280862297;31093.28872517289;23052.259005014646;60.54262686683056;44.04562245052406;15386.255727486485;6677.4034466544035;8269.72249315998;31177.438344907394;21.80241982482194;18287.808836495387;6118.090738680809;8004.153457693038;60405.36507905464;21.80241982482194;44195.950450059274;7676.067511021134;12588.495811712202;140214.57898298407;21.80241982482194;48002.488443883536;9084.978460988072;13426.651506638957;248631.52968950704;8.623847880212253;48002.488443883536;8922.990919671398;13330.481926901688;258768.60059336055;5.881912598317552;13013.3986245363;4148.893261935478;5679.218036759355;22611.253537153752;4.937788180458096;16983.56225468512;5114.178399255778;5849.569575505233;95102.82477279568;4.937788180458096;26516.643990289638;6952.897219275358;7842.10585708531;193880.7036495864;0.7008064477287443;27085.023044803933;7498.7636535915935;8192.297687797773;230042.3082246285;0.7008064477287443;27085.023044803933;7520.589712860545;8160.458433761377;234661.89365897555;24;-1
8053;950156;143986;54;2678;1;1993;7;15;9687;0;0;1968;4;16;141736.78690641184;44.529024742805234;27.256262026189056;7.202574857465401;2.1896917091661696;6.775950275045137;63.9155315971433;8804.315340290761;3.457980920313563;4.180198346814438;110.44167116721844;4535.336074763534;4280.038917086433;22842.59341973132;9534.550659450635;32070.403491444467;23836.461299361945;6517.355754231989;10.0;6419.6317796545645;41036.616674188925;19134.696294252142;9756.428376925636;24.968497029635824;3584.2121390886714;52972.91762186922;24503.315672161778;13891.072688006427;44.08660880082786;-115.11656148874874;64347.88728804879;26579.8839889159;16668.80669347855;68.1811177119204;-183.48909629714188;65942.3705793572;27154.63862551246;17138.79915811296;74.88978833907262;82.84022233286365;14863.5808068025;6799.461931898624;7551.7988168374;26502.569186800516;44.79689843831082;18718.271137987056;6807.085515316682;7874.7040372691035;57388.883588206096;37.92051104547978;31172.737649327486;7006.348682035643;9493.18175524904;121014.97732455021;21.372456831837603;33128.32479670914;7938.79641214414;10011.947877339171;226295.9736571601;21.372456831837603;33128.32479670914;8019.83572270526;10057.779033063469;265462.5345126003;17.609470385248148;9684.279140552026;4369.866455026585;4107.942498621982;26965.49227960164;17.12443185940377;12878.011608980667;4353.571866331716;4372.364820370245;72317.4293600538;17.12443185940377;19285.028778774933;5326.088749038871;5607.525654600544;144799.90907036496;17.12443185940377;23560.68819181329;6021.772189349599;6249.346822090417;224618.37385991143;17.12443185940377;23560.68819181329;6219.986275728676;6360.53780305898;242619.97337610327;26;-1
6629;946423;100413;26;3989;0;1993;9;10;7947;0;0;1943;7;8;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;28651.08108999607;28651.08108999607;51962.576635053854;39174.57850352552;7920.744346880467;7.704420408288857;22683.036899632654;94317.4171580104;54764.942960855544;20060.405880348928;25.635363266310858;4980.683169286525;127963.91707584601;51460.45691673616;25327.40431612433;45.74862449117743;4980.683169286525;127963.91707584601;49760.72886368441;24689.15874622435;51.069057141978;870.4420408288858;127963.91707584601;49134.27255664936;25051.928552163252;51.95579591711143;227.53029875420984;12551.664563647859;6651.9243188446735;8166.586676280149;15155.359200167946;216.15048447333083;44146.30924077965;13315.18962287596;16244.806870009847;103786.46747672465;155.87736653508333;45250.84044097658;15785.524867885531;16806.65158253597;258849.5964521332;147.71936980385578;45250.84044097658;15051.158554597563;16591.17835905949;288012.070129538;147.71936980385578;45250.84044097658;14999.317778971777;16434.110272802343;298613.9189250333;74.7575028678684;17843.041470802695;6086.530936715626;7254.062395376247;29925.602994115776;74.7575028678684;32735.34448625423;9018.916039481359;9809.159844767802;143946.82287958925;74.7575028678684;59714.64612371746;8421.000993074587;12466.67828185433;243331.05750594486;74.7575028678684;59714.64612371746;8530.526787838136;11963.940779366407;269962.77871911885;74.7575028678684;59714.64612371746;8530.526787838136;11963.940779366407;269962.77871911885;51;-1
3896;940815;170521;28;6205;0;1993;6;20;4704;0;1;1976;10;17;105274.27695061319;32.42843150274549;16.1;5.239488796448182;1.7840896284145433;6.960511203551818;74.47017563536878;9208.309716923195;3.750018462620429;4.589014746048873;112.0630672213109;3920.999872764134;3948.830770376284;12412.002902193468;3124.782990988915;15398.24183951605;11425.054433917217;5547.300231575092;5.815336106554537;-1052.2629197068904;24147.478955702692;12443.456687619047;7567.711833599619;19.210224071036357;-1841.288561538017;47833.25833958367;13666.095576832242;10413.13629813493;37.86645646173633;-1841.288561538017;82235.36068223242;27739.444890442883;20546.655291650448;82.75847310106354;-1841.288561538017;102735.2251991102;32373.32004640666;26265.370478230532;97.07093788246348;64.10126122958204;9287.219911204553;4675.660586217067;6521.729741085417;9351.321172434134;41.355714475429146;19531.87752362821;7255.724615392661;8096.709872525734;47844.48777085205;41.355714475429146;41460.5325787715;8619.883613287562;12028.24277785727;106898.41426025823;41.355714475429146;47308.42844478279;11365.919211193077;14103.294139158881;306879.81870221306;41.355714475429146;47308.42844478279;12544.257625269403;14881.201634778208;421086.2607073459;39.73084126238937;10356.912517901561;4101.37458159462;5876.335835651818;12273.458848527134;0.4;10933.44894604502;3821.363444323197;4498.582245222517;46396.44661704425;0.2789775928963642;24115.75499700421;5101.899695276906;6437.40054022261;118883.48226992645;0.2789775928963642;31294.629006846408;6817.339095799409;8008.747809010576;340040.41437816696;0.2789775928963642;39040.0630614791;7250.427657183878;8994.770604621763;408674.15780515247;17;-1
2970;955882;77705;33;2423;0;1994;6;10;3586;0;0;1949;3;18;98452.20623039713;67.04586405363226;20.957693749694833;5.86019567918299;1.4706137210739232;6.801423121330837;61.885483603987396;8734.387553272736;2.3131744470346196;2.8886329728993503;119.76536596116647;2472.100597187471;2498.3526099190017;17666.851157375204;8059.674252361301;24800.242677261784;19058.62852051881;5807.119391072738;7.76313086692784;5694.169724747566;35393.831317642645;18721.8269470306;7901.619093209791;21.0;3458.607942026411;39387.68561623088;19954.420000907307;8703.361269586483;43.23686913307216;541.9046271393594;54476.43537602806;24685.257573284696;13153.168777662275;77.55921728326804;487.99690088304067;55733.59176241928;24899.996368517524;13579.295667607457;83.96704445058764;99.68856916071653;14543.943332411854;5457.97333328926;7048.654332449698;18877.31209014549;63.17291482607734;17583.140164278717;5943.8757314473405;7329.252568100418;54090.14142228153;57.75128741027423;21815.855781334514;5744.10162727255;7193.301231218595;110734.80405520536;39.78300690224947;21815.855781334514;6034.246680376972;7240.222933891338;218085.96732867006;39.78300690224947;21815.855781334514;6169.434877103111;7285.637180741938;257991.7069452273;21.38805383767218;13351.390115948441;7109.855337753403;8377.021561395373;24304.189544738718;21.38805383767218;14805.97308116391;5091.254655305375;5809.114877000634;54021.42465295116;21.38805383767218;15996.0864163402;4939.680602134145;5636.525387368256;112269.30425205264;21.38805383767218;19367.19263390623;5796.797445822971;5858.916264984349;226131.38454389802;21.38805383767218;19367.19263390623;5953.0776062501645;5946.583820107507;240324.58802266713;45;-1
5797;932221;157234;22;6838;0;1993;4;12;6985;0;1;1947;8;10;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;52212.21822352976;16699.447993819118;54848.61808591634;26430.793493297697;13228.417527541817;7.139605809092413;9788.89756832228;61062.47264861966;24537.208406156176;12125.440595092843;20.25645228183172;986.0394190907587;108588.34118180463;38754.587713043504;27763.387179459663;34.373298754571024;986.0394190907587;108588.34118180463;38754.587713043504;27763.387179459663;34.373298754571024;986.0394190907587;108588.34118180463;38754.587713043504;27763.387179459663;34.373298754571024;99.10412862740961;36444.31396362344;12813.741136490422;20977.465121123852;37489.851702249194;91.70473858560436;40717.368568324026;9312.671116687792;13931.324205192876;72910.90775904832;90.16907468558782;47183.592697160915;13694.293959338655;16412.29498219015;221295.3540644968;90.16907468558782;47183.592697160915;13694.293959338655;16412.29498219015;221295.3540644968;90.16907468558782;47183.592697160915;13694.293959338655;16412.29498219015;221295.3540644968;26.522336096492083;5916.791348309878;3369.2998837925484;2540.45500313867;14582.970613721502;26.522336096492083;11063.890040932405;4637.724813098107;3729.519464259501;59881.537316408474;26.522336096492083;54010.01867183337;9474.42210043224;13277.143125311182;169083.22188038612;26.522336096492083;54010.01867183337;9474.42210043224;13277.143125311182;169083.22188038612;26.522336096492083;54010.01867183337;9474.42210043224;13277.143125311182;169083.22188038612;45;-1
5611;941393;85706;45;2128;0;1993;10;26;6785;0;0;1964;5;12;94920.28949009509;65.3910359559847;17.559667691717937;5.988910180712292;1.2389838648436509;5.956230195900038;61.37863827911721;8848.96779931956;2.477538910464958;3.0451372456326116;120.80567014883262;2605.0592841493444;2584.7915652387965;21769.039064891782;20720.714617212037;37111.57018641001;25468.40494721102;6661.502170687998;7.518532154900418;20720.714617212037;40474.41168340249;30567.302828087184;6623.846743189521;18.876575028100977;15291.6654387685;42198.981357764686;29447.056287957523;7285.079535041533;30.555596464701257;248.14678450995814;42198.981357764686;28637.606945155796;8736.025672402147;31.475351823851327;248.14678450995814;42198.981357764686;28637.606945155796;8736.025672402147;31.475351823851327;128.47711299376354;10040.864569625895;2807.3565720542565;4837.177650667288;11193.869887856421;128.47711299376354;10040.864569625895;3187.068374525772;4735.942985893164;31787.71881108298;20.672109722071546;17534.071572317825;4115.605504025761;5987.085291907525;76158.16462266224;20.672109722071546;17534.071572317825;3955.0243209248943;5912.4949771574065;76342.11569449227;20.672109722071546;17534.071572317825;3955.0243209248943;5912.4949771574065;76342.11569449227;326.382527558319;11901.871624605606;4411.062065311736;5132.493392483977;16705.38596330276;189.9666381134375;12070.38537039046;4309.615579817225;3754.4206263409305;40830.58210484256;189.9666381134375;12856.782850719777;4902.412074656648;3791.660879049474;54470.05600491157;189.9666381134375;12856.782850719777;4902.412074656648;3791.660879049474;54470.05600491157;189.9666381134375;12856.782850719777;4902.412074656648;3791.660879049474;54470.05600491157;29;-1
7929;955871;99648;42;2982;0;1994;9;22;9498;0;1;1955;2;4;165103.60665655095;22.91149580279393;26.44203826537524;8.211836016464872;2.358147305718004;5.671931229130199;65.22735019260942;9044.10128020473;4.435338208852285;5.238383661979496;104.15394220666795;6132.250558345441;5634.66791371434;29689.6028465742;29689.6028465742;42518.67346553481;33503.62606907839;5119.977655752531;4.398429303035925;20278.90144754414;42518.67346553481;28691.79066134509;6530.033366427188;13.195287909107776;760.1570696964075;42518.67346553481;25737.459655935447;9611.8889928884;15.894502560625739;760.1570696964075;42518.67346553481;25737.459655935447;9611.8889928884;15.894502560625739;760.1570696964075;42518.67346553481;25737.459655935447;9611.8889928884;15.894502560625739;533.0838222007255;11140.17640210388;3218.8412602068734;5280.9872979310485;11386.477565841407;518.8104191279745;12132.768052094603;3656.72333420119;5289.017556064661;35308.29757867622;187.94653579773353;17454.70834064886;4159.085877635285;6081.275112701849;54073.33309585697;187.94653579773353;17454.70834064886;4159.085877635285;6081.275112701849;54073.33309585697;187.94653579773353;17454.70834064886;4159.085877635285;6081.275112701849;54073.33309585697;12829.070618960619;12829.070618960619;12829.070618960619;0.0;12829.070618960619;5607.408350009277;12829.070618960619;8127.910083094254;4074.8688435715103;24383.730249282766;5607.408350009277;12829.070618960619;8127.910083094254;4074.8688435715103;24383.730249282766;5607.408350009277;12829.070618960619;8127.910083094254;4074.8688435715103;24383.730249282766;5607.408350009277;12829.070618960619;8127.910083094254;4074.8688435715103;24383.730249282766;40;-1
5621;960466;75066;30;2596;1;1995;11;25;6761;0;0;1940;5;15;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;33999.52381297388;33845.64570589994;37841.96849894014;35064.925751917195;1642.2966497654045;2.7633996064833637;26378.646370892853;69646.27698805381;40058.206731915525;14915.238685502734;9.035732283955635;849.1066929011091;69646.27698805381;33100.13659357987;18525.58796609351;12.035732283955635;849.1066929011091;69646.27698805381;33100.13659357987;18525.58796609351;12.035732283955635;849.1066929011091;69646.27698805381;33100.13659357987;18525.58796609351;12.035732283955635;164.97106140730503;3341.9094170949215;969.3843117489873;1581.7125170080712;3415.6792657347637;21.654032480713955;40189.528133549255;10127.476030186092;19890.140333084;46989.48730065386;21.654032480713955;41783.50651188652;10124.56524728961;15840.88426672881;79026.70668564533;21.654032480713955;41783.50651188652;10124.56524728961;15840.88426672881;79026.70668564533;21.654032480713955;41783.50651188652;10124.56524728961;15840.88426672881;79026.70668564533;15025.446653549445;15025.446653549445;15025.446653549445;0.0;15025.446653549445;7345.533464505545;24717.381692121537;15009.060957557149;8919.822319948613;45027.182872671445;7345.533464505545;24717.381692121537;15009.060957557149;8919.822319948613;45027.182872671445;7345.533464505545;24717.381692121537;15009.060957557149;8919.822319948613;45027.182872671445;7345.533464505545;24717.381692121537;15009.060957557149;8919.822319948613;45027.182872671445;55;-1
